UniProtID,degree,betweenness_centrality,clustering_coefficent
Q9HD15,37,4.6045205141337454e-05,0.06756756756756757
Q9NZI8,61,8.238844155272021e-05,0.16393442622950818
P62072,16,1.719110499085044e-05,0.125
P62070,26,0.00013711028911169107,0.036923076923076927
A6NER0,1,0.0,0.0
Q9UBG0,2,3.456674873364171e-07,0.0
P62079,1,0.0,0.0
O14764,2,0.0,1.0
O14763,26,1.0618529847191335e-05,0.40615384615384614
Q96II8,19,6.427698531938621e-05,0.17543859649122806
P55103,6,2.8950833051624695e-08,0.8666666666666667
P55107,1,0.0,0.0
Q9UJV9,19,4.168695849841676e-05,0.15789473684210525
Q9BT78,74,0.00015940175146569435,0.19585338763420956
D3W0D1,1,0.0,0.0
P10147,11,2.3440454350534737e-05,0.10909090909090909
Q96KG7,21,3.078226249379715e-05,0.0
O00602,2,2.2748813227222523e-07,0.0
P10144,20,2.1588274754303606e-05,0.1368421052631579
Q06643,4,1.754075019828103e-07,0.5
P10145,21,0.00027324768259775117,0.06666666666666667
Q6YI46,1,0.0,0.0
Q9NUM4,1,0.0,0.0
P80098,15,0.00024059721403564956,0.0380952380952381
Q8NCN4,33,1.4865222675547275e-05,0.0946969696969697
Q8NCN5,1,0.0,0.0
Q4VC31,2,1.549746704822076e-07,0.0
P60842,82,0.000379498484517675,0.2086720867208672
P52824,7,1.690371882837844e-05,0.23809523809523808
Q9ULD9,1,0.0,0.0
Q96C28,1,0.0,0.0
Q96TA1,24,1.1524548995462426e-05,0.23550724637681159
Q96TA2,19,5.614733398226965e-05,0.04093567251461988
Q96C23,1,0.0,0.0
Q9ULD2,4,2.8394400347831057e-06,0.0
Q9P2R6,22,5.4164790672470224e-05,0.15584415584415584
Q9ULD0,1,0.0,0.0
Q9NTW7,16,0.00014991363987609395,0.05
P51159,28,0.0002970780594392918,0.03439153439153439
Q9UK85,5,7.220568686492639e-05,0.3
Q5BIV9,1,0.0,0.0
P51153,8,7.1141305739477876e-06,0.0
P35030,21,1.977081837859128e-05,0.09047619047619047
P51157,1,0.0,0.0
Q9BTU6,10,5.734035708890446e-05,0.17777777777777778
Q9Y2P8,6,4.351463986437028e-07,0.26666666666666666
O60858,12,9.472287662407019e-06,0.12121212121212122
O60583,14,2.8452514551892564e-05,0.2857142857142857
Q9Y2P5,2,7.822213675343159e-08,0.0
Q9Y2P4,7,1.1865630862608525e-05,0.047619047619047616
Q9UMX2,4,1.3330692349278954e-06,0.3333333333333333
Q9UMX3,3,1.0844672421088968e-07,0.0
Q9UMX0,124,0.002528984572183574,0.046420141620771044
Q9UMX1,25,0.00017093138405092093,0.03666666666666667
Q9UMX6,2,9.786002239338774e-08,0.0
Q9UMX5,29,6.49892605474021e-06,0.21674876847290642
Q13795,2,4.3963321270328085e-07,0.0
Q13794,13,1.3816807953405683e-05,0.24358974358974358
Q13797,4,4.442185549629301e-06,0.3333333333333333
Q13796,7,6.094538959663101e-07,0.6666666666666666
Q96NL8,1,0.0,0.0
Q13790,2,0.0,1.0
Q13123,64,0.0001053874541467495,0.17509920634920634
Q96EX3,5,5.309534464642822e-07,0.7
Q96NL6,5,5.3735859733820165e-06,0.1
P18847,53,0.00026970583521523835,0.19593613933236576
P18846,22,1.6767920536731047e-05,0.21212121212121213
Q96NL3,1,0.0,0.0
Q9Y478,158,0.000560296845964241,0.022575183423365314
Q9NVU0,10,2.8772514222845604e-06,0.3111111111111111
P02462,27,0.00011588862893307187,0.04843304843304843
P02461,15,2.079854099588515e-05,0.05714285714285714
Q9Y473,3,4.171746408022983e-06,0.3333333333333333
P78406,82,0.0010396078849879912,0.058115025594700394
P23141,3,8.769054167584233e-06,0.0
P23142,37,0.0005000069839547914,0.05405405405405406
Q9Y3L3,11,1.0342582985030692e-05,0.2
P17655,47,9.712136127912305e-05,0.10175763182238667
P05204,14,1.6882243964333715e-05,0.16483516483516483
Q9Y2H5,2,1.8918151756182377e-07,0.0
P14384,3,1.9930205626437756e-06,0.0
Q15056,34,9.619107263918877e-05,0.1443850267379679
P17658,2,0.0,1.0
Q9UM54,39,7.090303640231954e-05,0.11605937921727395
O00548,12,5.710019881130832e-06,0.15151515151515152
P01042,30,0.00036834695832718646,0.05057471264367816
Q15029,116,0.00028598350356136905,0.18995502248875562
Q6PJ69,8,1.2329429857994613e-05,0.03571428571428571
Q15025,36,0.0001381577432035995,0.07777777777777778
Q15024,20,4.2019071268608215e-05,0.47368421052631576
Q15027,7,2.9954226862482155e-06,0.3333333333333333
O00541,21,2.2464104586711796e-05,0.1761904761904762
Q15021,26,1.4044696378092098e-05,0.18769230769230769
Q15020,62,0.00014301068792441072,0.12057112638815441
Q7L0X0,1,0.0,0.0
Q15022,333,0.0020514140590209406,0.04799377690943956
Q86V85,2,4.98949357415768e-06,0.0
Q9Y2H9,35,0.00023608166411095586,0.2184873949579832
O00443,20,1.3460414117885567e-05,0.05789473684210526
Q86V81,88,0.00041781025421815647,0.15177638453500522
O15173,4,3.2779823869176696e-06,0.0
Q02985,2,2.627002482032631e-07,0.0
P09693,4,4.640554634424942e-07,0.5
Q14D04,5,5.802035728437273e-07,0.4
Q9Y4J8,27,0.00014081955553825725,0.07977207977207977
O15105,90,0.00044819896652930995,0.0898876404494382
Q9BXN2,6,1.5575077177511305e-06,0.0
Q8NGJ1,2,3.973513265060906e-06,0.0
Q8TCG2,7,2.587837810000967e-05,0.19047619047619047
Q8TCG1,4,5.698753167366653e-07,0.3333333333333333
Q2M2E3,1,0.0,0.0
Q9P1Z3,3,6.770631395141875e-05,0.3333333333333333
Q9P1Z2,17,8.210290862799643e-05,0.10294117647058823
Q9P1Z0,7,5.472976947466775e-06,0.2857142857142857
Q9P1Z9,1,0.0,0.0
P62987,234,0.002034610188221381,0.06294706723891273
P34741,36,0.0002587325681570353,0.06507936507936508
Q8TEW0,68,0.00027715777232092264,0.10798946444249341
O14526,5,4.661595524121639e-06,0.3
Q9BVG4,13,9.425346077102286e-06,0.11538461538461539
Q92952,2,2.0274195306192922e-06,0.0
Q92953,5,0.00010466982963493424,0.3
Q92954,2,3.8220484395556064e-07,0.0
Q9H2R5,1,0.0,0.0
Q92956,78,0.000850873944860004,0.029304029304029304
Q92959,1,0.0,0.0
Q9BVG9,2,0.0,1.0
Q9BVG8,13,5.290113066032141e-05,0.02564102564102564
Q92772,3,3.12156755362648e-05,0.0
Q99961,57,0.0002449191663114045,0.13847117794486216
Q99962,59,0.0005799421473176011,0.058445353594389245
Q99963,43,0.0001886723435314378,0.05426356589147287
Q99788,2,1.9535572321687e-09,0.0
Q99965,4,1.570161121380344e-06,0.0
Q99966,12,7.248193089867474e-06,0.36363636363636365
Q99967,13,8.337039643445446e-05,0.2692307692307692
Q99784,4,2.8750897209655818e-06,0.3333333333333333
P42224,196,0.001823239822059729,0.046153846153846156
P42226,62,0.00037323113352002703,0.08302485457429931
Q9UI42,1,0.0,0.0
Q9UI43,1,0.0,0.0
Q9UI46,2,6.760477883202275e-07,0.0
Q9UI47,5,6.706688793778643e-07,0.3
Q01453,4,1.0601979273743563e-05,0.16666666666666666
P22234,90,0.0004606541922316568,0.034207240948813986
Q01459,2,0.0,1.0
P04150,192,0.0013168378491477191,0.06735383944153578
P26439,1,0.0,0.0
Q96JH8,19,4.8454482332833064e-05,0.04093567251461988
P04155,14,0.0009226957555350892,0.06593406593406594
P04156,85,0.000889443386001293,0.03417366946778711
P40305,1,0.0,0.0
P26927,9,0.0001624716400528523,0.05555555555555555
Q96JH7,21,0.0001648179223438403,0.23809523809523808
Q8IYH5,21,8.316094630236462e-05,0.08571428571428572
Q9UJA5,7,1.1034858939225228e-05,0.047619047619047616
O75689,22,1.4285916926931033e-05,0.05194805194805195
O75688,35,5.410576028461384e-05,0.12773109243697478
Q14264,1,0.0,0.0
Q9H081,26,3.652286478704075e-05,0.16923076923076924
Q9H082,9,1.3888895900556791e-05,0.1388888888888889
Q9H8E8,9,2.0287802912603607e-06,0.5555555555555556
P25205,110,0.00038434382297153574,0.12093411175979983
P27348,410,0.005836855540991883,0.04597769694078359
P19404,31,3.725645316684586e-05,0.11397849462365592
P02808,4,0.00015465133424991004,0.0
Q6NUM9,2,7.4388708822851165e-06,0.0
Q8N6R1,2,4.509703075535996e-08,0.0
Q8WY64,13,1.725013696031668e-05,0.01282051282051282
P49190,5,0.00015669007433224017,0.0
Q86YL7,1,0.0,0.0
Q86YL5,1,0.0,0.0
Q6Q0C1,2,1.2687751462785236e-07,0.0
Q6Q0C0,13,2.9467101932259584e-06,0.14102564102564102
Q9NUP9,18,5.059693532048921e-05,0.20261437908496732
O14976,15,5.06085723692037e-05,0.14285714285714285
O14974,53,0.0002006869717128913,0.09869375907111756
O14975,8,1.043148958268022e-05,0.10714285714285714
O14978,11,8.194455894006373e-06,0.03636363636363636
O14979,77,0.00011543248729710249,0.29904306220095694
Q5TID7,2,3.7451916179802116e-06,0.0
A6NKQ9,2,8.27210066995189e-06,0.0
Q9GZP9,16,2.157896518644508e-05,0.38333333333333336
Q9GZP8,1,0.0,0.0
P09848,3,1.3609012825583146e-07,0.3333333333333333
Q9GZP4,3,6.420343511561762e-06,0.0
Q9GZP1,1,0.0,0.0
Q9GZP0,1,0.0,0.0
Q9H9A6,7,1.3535029881243804e-05,0.09523809523809523
Q7Z7B0,4,1.4118945438792704e-06,0.0
O75027,11,2.0063540314825038e-05,0.12727272727272726
Q05513,106,0.00046319946911986873,0.09793351302785265
Q8IZV2,1,0.0,0.0
Q05516,108,0.001231643457766746,0.06178608515057113
P49441,5,1.026065936221107e-06,0.0
Q05519,58,0.00015251491620549865,0.1984271022383545
Q96FI4,4,2.431141301184647e-06,0.5
P49447,1,0.0,0.0
Q8IW75,1,0.0,0.0
Q9HCU4,7,5.815745294009911e-06,0.09523809523809523
Q9HCU5,5,3.58713888674367e-06,0.2
P11387,144,0.0009193983805570621,0.16307303807303808
Q8IWZ6,24,5.468658604767808e-05,0.25
Q86Y97,14,3.169068780282502e-06,0.27472527472527475
Q99497,63,0.0003031593439653161,0.10855094726062468
Q9HCU8,7,2.9574112101556044e-07,0.5238095238095238
Q9HCU9,33,5.025730551112918e-05,0.17992424242424243
A8MW92,9,9.307953325556828e-06,0.1388888888888889
Q9UNA0,3,1.0064749738031871e-07,0.3333333333333333
Q9UNA1,10,1.214782673227891e-05,0.08888888888888889
Q9UNA4,13,1.9347265511350363e-05,0.2564102564102564
P61371,19,0.0002832312935232982,0.15789473684210525
Q13405,24,8.40293024791341e-05,0.2246376811594203
Q13404,68,0.0002955875741010015,0.11589113257243196
Q13402,14,6.679434940245602e-05,0.07692307692307693
Q7Z2X4,3,5.495990235540938e-07,0.3333333333333333
Q13409,31,1.2900597275871184e-05,0.21935483870967742
P05787,58,0.00016113468876473338,0.11857229280096794
Q9HAK2,1,0.0,0.0
P05783,102,0.0005285017264422593,0.0898854591341487
P11169,4,5.468227800001097e-05,0.0
P11168,4,5.831521729297285e-06,0.16666666666666666
Q9BUZ4,53,0.00013056671472636155,0.05152394775036284
P11161,15,9.805655206624116e-06,0.01904761904761905
O43148,11,5.741961997630799e-06,0.43636363636363634
P01861,1,0.0,0.0
P01860,1,0.0,0.0
Q96GE9,2,9.305776532681108e-07,0.0
P50851,13,7.974882254308427e-05,0.1282051282051282
P25311,9,7.795932294583766e-06,0.0
P21757,5,1.2806490600844491e-06,0.0
O95718,6,2.2174380656960206e-07,0.06666666666666667
Q8NHR7,1,0.0,0.0
O95711,3,0.0001642198994014087,0.0
Q6AZZ1,3,5.936966582509958e-08,0.3333333333333333
Q13542,4,4.707331733442335e-06,0.16666666666666666
P48061,12,3.4649296069144834e-05,0.12121212121212122
O95715,3,2.4166442558060514e-06,0.0
O95714,43,7.284659654666955e-05,0.08416389811738649
Q13546,87,0.0003441945829986071,0.16920609462710506
Q13547,423,0.0047557084900453975,0.04699001714228093
Q9NY93,50,0.00020046677463244082,0.13959183673469389
Q96RE7,19,2.254308128562634e-05,0.15789473684210525
Q9NY97,2,0.0001525063988864818,0.0
P47869,2,1.1795847861560038e-07,0.0
Q9NY99,4,2.698675105033984e-07,0.0
Q8NEY1,6,1.1794054659613472e-05,0.2
Q9UBC9,4,9.500970411857228e-07,0.5
O00221,48,4.872661511012821e-05,0.21365248226950354
O00220,24,3.295753193983867e-05,0.1956521739130435
Q96J01,21,6.695464293572661e-05,0.23809523809523808
Q96J02,120,0.0006952869824036536,0.05434173669467787
Q9UBC0,5,4.092197515870913e-06,0.2
Q9UBC1,14,0.00015557858376107525,0.03296703296703297
Q9UBC2,16,4.106697435137097e-05,0.1
Q9UBC3,59,8.664834612094511e-05,0.11864406779661017
P55318,5,1.2520275287181956e-06,0.3
Q9UBC5,13,5.4616297165590885e-06,0.10256410256410256
P50148,60,0.0008694596696438273,0.03446327683615819
Q9BYN0,32,8.00185077337122e-06,0.21975806451612903
Q96N77,3,6.325377541219391e-06,0.0
Q13895,32,0.00010752010145361919,0.15725806451612903
Q9NVM4,11,7.199157096677713e-06,0.05454545454545454
P21397,2,1.0350171634918527e-07,0.0
Q8IY81,45,3.748803065553932e-05,0.3212121212121212
P37108,67,8.686477831774802e-05,0.1655359565807327
Q6ZS10,1,0.0,0.0
Q6ZS17,3,3.2354256550495746e-07,0.3333333333333333
Q9NQ92,14,1.7255479000341474e-06,0.13186813186813187
Q9NV66,3,9.730317765247313e-07,0.3333333333333333
Q9NV64,1,0.0,0.0
P18433,11,1.1122479649667896e-05,0.18181818181818182
Q96AW1,14,1.6626234320533137e-05,0.0
P20929,33,0.00010726000261073574,0.06060606060606061
Q12955,17,0.00022948159473770247,0.03676470588235294
Q9H6R4,7,2.990390064061788e-07,0.38095238095238093
Q6ZVL6,2,6.923830381897754e-07,0.0
P10412,38,6.131910871368012e-05,0.12233285917496443
P60896,69,0.00024301080800124249,0.1423699914748508
Q9H6R6,2,8.783306933010378e-08,0.0
Q12947,4,4.901502220761066e-07,0.3333333333333333
Q86XK3,7,4.069759543707552e-06,0.38095238095238093
O15060,1,0.0,0.0
P35998,111,0.00030828914825746485,0.22768222768222768
Q29940,24,9.608420370927256e-06,0.07971014492753623
Q9BV57,7,3.35184082131098e-05,0.19047619047619047
Q9H6R0,6,6.594673909816615e-06,0.2
Q86UE4,15,6.203057014480909e-06,0.24761904761904763
Q08722,15,0.0003792956507552688,0.08571428571428572
O15066,13,2.8836236986859867e-05,0.14102564102564102
P48552,60,0.00021758065450099917,0.11186440677966102
Q9NQL2,10,3.3406470469868036e-06,0.4222222222222222
P48553,13,8.277591415823226e-06,0.46153846153846156
Q9UID3,15,7.042368334317365e-05,0.10476190476190476
Q5SZK8,1,0.0,0.0
Q9UIF9,17,1.1881880641882351e-05,0.2867647058823529
Q9P273,3,8.544859382215928e-07,0.0
P01780,1,0.0,0.0
Q9P270,13,3.6667961192958986e-05,0.2564102564102564
P62861,78,6.91486906351965e-05,0.39826839826839827
Q9P275,22,0.0003067461347050728,0.03896103896103896
P51813,38,0.00012357657321715768,0.16216216216216217
Q92890,54,0.00010139076680391517,0.09224318658280922
P51811,5,2.179462594655175e-05,0.2
P51810,5,3.703151830922987e-06,0.1
P51817,8,2.344332537392269e-06,0.07142857142857142
A0JLT2,118,0.00033555466921633557,0.09561060408518035
Q92896,7,2.944918058087776e-06,0.047619047619047616
Q969M7,15,1.4459672953204863e-05,0.12380952380952381
Q86WW8,2,0.0,1.0
Q969M3,5,6.237493184225611e-06,0.3
P02787,43,0.00037491460572455874,0.07198228128460686
P02786,52,0.00044442248628223554,0.03544494720965309
O60447,9,1.688876341798128e-05,0.2777777777777778
O60443,5,3.0936796942245463e-06,0.1
Q6PIJ6,10,1.2404392658470217e-05,0.2222222222222222
P02788,15,0.0003957610982830939,0.02857142857142857
P07237,90,0.000834625534541445,0.10911360799001249
P39880,18,1.2473599161969885e-05,0.0915032679738562
Q9NZM6,1,0.0,0.0
O14490,26,3.076682264900514e-05,0.28307692307692306
O14493,5,1.6342743034366163e-06,0.1
O14492,23,6.257933207494655e-06,0.33992094861660077
O14495,6,1.184924366494713e-05,0.13333333333333333
O14494,5,8.340478986822568e-06,0.1
O14497,46,5.6808300153766014e-05,0.2618357487922705
Q9UKT9,26,9.743684387568733e-05,0.13230769230769232
Q6ZUB1,1,0.0,0.0
P09067,1,0.0,0.0
P30279,21,9.187488225800178e-06,0.1619047619047619
P07098,3,3.28314870704707e-05,0.0
O95926,4,1.6793625008259564e-05,0.0
Q9UKT5,15,1.4302457452513604e-05,0.37142857142857144
Q9UKT6,4,9.965350872647175e-09,0.8333333333333334
Q9UKT7,11,4.137249918102381e-06,0.34545454545454546
P0C869,5,9.057748472807774e-07,0.4
Q8NFW5,1,0.0,0.0
P35372,21,0.00032317853429022987,0.023809523809523808
Q8WYH8,33,8.915296837641854e-05,0.09090909090909091
Q86TI2,12,8.269877060683963e-07,0.42424242424242425
P0C862,15,5.270754541767186e-06,0.0380952380952381
Q8NFW8,4,5.43979275641577e-05,0.0
Q9NRR8,5,2.6333964386536147e-06,0.2
Q562F6,17,4.5601190601937776e-05,0.17647058823529413
Q9NRR3,4,5.4025688891411155e-06,0.6666666666666666
Q9NRR6,1,0.0,0.0
Q9NRR5,165,0.0032457096842155404,0.014781966001478197
P28370,22,3.4217609059414813e-06,0.26406926406926406
P39086,6,1.8764879527424683e-06,0.06666666666666667
P32971,2,9.491533177363394e-08,0.0
P32970,2,0.0,1.0
Q5JTW2,2,1.2055992398020273e-07,0.0
Q92543,3,6.778156675670073e-06,0.3333333333333333
P43631,17,0.00010237370736579231,0.7867647058823529
Q92541,29,6.496091805258456e-05,0.2044334975369458
Q92540,8,8.697581827688948e-06,0.39285714285714285
Q92547,50,8.216106667012861e-05,0.12163265306122449
Q92546,1,0.0,0.0
Q92545,3,8.153412360233368e-06,0.0
Q92544,8,1.1123655603296901e-05,0.10714285714285714
P0DN86,4,4.435610502364161e-05,0.3333333333333333
P0DN87,4,4.435610502364161e-05,0.3333333333333333
P30825,3,1.160081886044161e-05,0.0
Q5T7M9,1,0.0,0.0
Q05940,3,7.10636574103109e-08,0.3333333333333333
Q9H4Z2,9,5.590272382120923e-07,0.3611111111111111
Q9H4Z3,6,2.2279112276303812e-05,0.2
P20340,24,0.00021782850020860974,0.07608695652173914
P05412,214,0.002408750138425056,0.07173884428063709
P05413,10,4.543468865551127e-06,0.06666666666666667
Q9HAV0,26,0.00011627709574832592,0.08
Q9HAV7,18,6.6079200382991415e-06,0.21568627450980393
Q9HAV5,8,3.133047300818658e-05,0.14285714285714285
Q9HAV4,62,0.00017367592456044747,0.08831306187202538
Q96SB8,10,2.997238201853153e-05,0.3111111111111111
Q96SB4,212,0.004663705492072213,0.05378699812214969
Q96SB3,34,0.00022982491909620596,0.0962566844919786
Q8N806,20,1.572961098899366e-05,0.12631578947368421
Q9H270,27,9.94652420117393e-05,0.07122507122507123
Q14457,82,0.00039691495689525666,0.031315868714242696
Q8WU17,17,4.600013635949159e-05,0.16176470588235295
Q14451,41,9.933578019887835e-05,0.09024390243902439
Q8IYW5,31,2.9796975827161633e-05,0.12473118279569892
P14652,5,1.9415323561466257e-06,0.1
P14653,9,1.0891561910676635e-05,0.3055555555555556
Q8TEB1,17,1.6159767968250166e-05,0.5882352941176471
Q8TEB7,11,1.4573876828414037e-05,0.09090909090909091
Q9Y3Q8,34,0.0002551099134458574,0.023172905525846704
Q5VZ89,1,0.0,0.0
Q8NEU8,13,1.2526294943023741e-05,0.1282051282051282
Q9Y3Q4,5,2.0606163696699007e-05,0.5
Q9Y3Q3,4,6.619134279935918e-06,0.0
O75096,4,3.2481231749513144e-05,0.0
Q659C4,6,1.688158974620393e-05,0.2
Q8N9T8,13,9.26175235184024e-06,0.19230769230769232
P14778,16,0.00016857266077245232,0.20833333333333334
Q5UE93,2,0.0,1.0
Q5W5X9,2,1.0558422067322307e-06,0.0
Q6PI98,20,4.587862582637271e-05,0.4789473684210526
O75147,12,5.362330540381707e-06,0.18181818181818182
A5PLL7,13,1.546423847962587e-05,0.16666666666666666
Q8N111,3,5.294772200401328e-06,0.0
Q8N112,1,0.0,0.0
P26599,102,0.0004748128757541817,0.22384003106192973
Q9H5X1,2,1.707220268446026e-07,0.0
O95544,12,2.5186489818309823e-05,0.42424242424242425
Q99572,10,7.048733673341171e-05,0.13333333333333333
Q99571,3,3.894115340437398e-07,0.0
Q99570,12,9.979057859928778e-06,0.18181818181818182
Q99576,21,5.5459441202367635e-05,0.19523809523809524
Q99575,30,0.00018126113744395877,0.16551724137931034
Q99574,3,1.487531185138523e-07,0.3333333333333333
Q9BQA5,32,9.195445494923862e-05,0.05443548387096774
Q99578,9,3.677235371565336e-05,0.16666666666666666
Q9BQA1,80,0.00016154207274830934,0.10569620253164556
Q9H582,4,5.035350104350138e-07,0.0
P22061,57,0.000295066268692096,0.06328320802005012
P82650,31,4.903410908785991e-05,0.21935483870967742
Q5W0V3,2,4.838839802958473e-06,0.0
Q9BQ70,8,1.1227851561646877e-05,0.10714285714285714
Q8NDI1,9,5.397956348158778e-06,0.08333333333333333
P21399,15,2.0305612237233854e-05,0.06666666666666667
P17405,9,1.0009424913997605e-05,0.16666666666666666
P36508,7,2.759468943390958e-06,0.42857142857142855
P36507,25,3.170309129973498e-05,0.13333333333333333
Q0VG06,8,1.4417935788694677e-05,0.8214285714285714
P81877,13,1.230653665500149e-05,0.08974358974358974
Q8IXI1,28,3.7881010692228975e-05,0.15343915343915343
Q8IXI2,10,4.745628798262189e-06,0.13333333333333333
P19367,38,9.481580040286608e-05,0.11522048364153627
Q9NX52,1,0.0,0.0
Q9NX58,104,0.0005337785348757712,0.13704256908140403
Q9NVR5,1,0.0,0.0
Q7L2Z9,8,2.890536858989352e-05,0.32142857142857145
Q16322,1,0.0,0.0
P07315,5,1.143371485328284e-07,0.7
P07311,1,0.0,0.0
Q2M1K9,15,0.00018838711720820742,0.06666666666666667
Q6UWJ1,2,9.924301134853127e-07,0.0
Q0VDD7,15,6.990797689782315e-05,0.047619047619047616
Q9NVR2,21,2.1763508622583898e-05,0.4666666666666667
Q14872,3,5.600479401178302e-07,0.3333333333333333
Q8NI17,2,0.0,1.0
Q5TAQ9,26,6.758764083401655e-05,0.21846153846153846
P10620,3,1.6768234234843486e-05,0.0
Q9BRA2,25,2.5955406760404118e-05,0.06666666666666667
Q9H6H4,3,3.5430302970794228e-06,0.0
Q9BRA0,3,7.624733877154438e-05,0.6666666666666666
Q29718,24,9.608420370927256e-06,0.07971014492753623
Q9UKP4,2,5.91129925162569e-06,0.0
P22455,18,6.217314409196976e-05,0.013071895424836602
Q9UKP5,2,2.8426432043364636e-06,0.0
P22459,20,5.0895159922351864e-05,0.22631578947368422
P11766,13,0.00018689549912694409,0.1282051282051282
Q5T6V5,1,0.0,0.0
O14709,4,4.2863137534581216e-07,0.3333333333333333
P15291,9,1.1381119917533313e-05,0.1388888888888889
Q96DX7,4,3.342549641216015e-06,0.0
Q96DX4,3,4.842444879175852e-07,0.3333333333333333
Q96DX5,11,2.590255129661888e-06,0.14545454545454545
Q96L33,1,0.0,0.0
Q9UJX4,49,5.4307604669112626e-05,0.27040816326530615
Q9UJX6,45,8.514729779542501e-05,0.28888888888888886
Q9UJX3,44,7.547892960430187e-05,0.3562367864693446
Q96A22,2,0.0,1.0
Q8NCL4,5,8.661113205307737e-06,0.0
Q9NR77,2,1.1398978349768006e-07,0.0
Q5BJH7,1,0.0,0.0
Q5T4T1,1,0.0,0.0
Q5BJH2,2,9.37755812150918e-08,0.0
P56470,5,3.3365162009057896e-06,0.0
Q8NCL8,1,0.0,0.0
Q9HBT7,2,4.968689686741439e-06,0.0
Q8IZD9,12,2.123541783813736e-05,0.4090909090909091
Q9NUK0,1,0.0,0.0
O00303,71,0.0002739901814836473,0.13319919517102616
P84085,14,2.2050560405873935e-05,0.12087912087912088
P58499,2,3.917091251806137e-06,0.0
Q9P2T0,2,2.3844532520856164e-07,0.0
Q15475,10,1.3131050199454174e-05,0.06666666666666667
Q96TC7,24,0.00021105450989671937,0.10144927536231885
Q5VIR6,11,1.4978981191655488e-05,0.18181818181818182
Q96KQ4,25,3.154167992718239e-05,0.13333333333333333
Q03167,14,0.00015912255527601225,0.24175824175824176
Q15942,78,0.0003614896652850649,0.06460206460206461
Q03164,73,0.00022648558832709465,0.13013698630136986
Q6ZRP7,4,1.7475788512070637e-07,0.0
P13995,10,2.356088973613992e-05,0.044444444444444446
Q9ULB1,10,8.038827553346816e-05,0.0
P34903,3,2.287815319599849e-05,0.0
Q96C45,5,2.006061998423846e-06,0.3
Q9ULB4,7,3.631584011588058e-05,0.47619047619047616
Q03169,6,1.0625388774140715e-06,0.06666666666666667
Q9Y2R2,19,7.81134373573293e-06,0.2573099415204678
Q5T7P8,2,7.293415934507371e-07,0.0
O60870,4,5.730753198006996e-07,0.5
Q9Y2R5,6,1.0883654231908377e-06,0.0
Q96B23,16,1.3937661008249915e-05,0.19166666666666668
Q9Y2R9,20,5.685945846525371e-06,0.3
Q6XUX3,14,1.2888091809209706e-06,0.15384615384615385
P30049,11,1.8044973245829494e-05,0.18181818181818182
P30048,47,0.0005905621664560679,0.08603145235892692
Q8N8S7,29,7.084039619727431e-05,0.07142857142857142
P56545,63,0.0002816957562488405,0.05734767025089606
P30041,44,0.0002112638055973207,0.11839323467230443
P30040,9,3.638311079949769e-05,0.1111111111111111
P30043,5,2.956155152501259e-06,0.1
P30042,1,0.0,0.0
P30044,34,0.00019257172696528007,0.07130124777183601
P30047,2,1.0930525143562187e-06,0.0
P30046,5,1.0556595631783105e-06,0.1
Q96EF6,25,4.1800844883056386e-05,0.32
P55789,7,2.0398056041305315e-06,0.38095238095238093
P25106,3,2.8678601636402677e-06,0.3333333333333333
P55786,43,9.459589139181384e-05,0.12403100775193798
P25105,11,1.1609919327884403e-05,0.18181818181818182
P25103,4,3.1030587726401115e-05,0.16666666666666666
Q9UMZ2,6,3.572366142947651e-07,0.2
P25101,12,6.941221267636158e-05,0.06060606060606061
Q8TAB3,1,0.0,0.0
P08922,6,2.3468330263327136e-06,0.26666666666666666
Q5EB52,17,0.00014341102949448783,0.022058823529411766
P13667,51,0.00018307227233934124,0.16862745098039217
P13196,14,3.644809328180711e-05,0.03296703296703297
P05534,28,1.5501440760615607e-05,0.08465608465608465
Q15007,14,8.708052427968873e-05,0.054945054945054944
Q15006,5,0.00015564200013568484,0.0
Q15005,13,1.6440807792391942e-05,0.02564102564102564
O00567,127,0.0002001968436817031,0.29271341082364705
O00560,38,0.0005181816038859666,0.034139402560455195
Q9NNZ3,3,2.179176067534877e-06,0.3333333333333333
O00562,2,8.011610004362842e-08,0.0
Q69YI7,5,6.739885277266339e-07,0.4
Q99607,7,4.5876142966051545e-07,0.047619047619047616
Q86VD7,1,0.0,0.0
Q9UM73,50,0.00013085489345965903,0.08163265306122448
Q96S44,181,0.0006881190252541572,0.1041743400859423
Q8NHM4,1,0.0,0.0
Q8NHM5,16,4.2940520617794064e-06,0.26666666666666666
P51172,5,1.3251363321407414e-06,0.5
Q8WWZ1,1,0.0,0.0
O15156,18,2.101375348213736e-05,0.17647058823529413
Q9BTW9,35,0.0002965179258580465,0.1092436974789916
P51178,8,1.2636871115861749e-05,0.07142857142857142
Q8WWZ4,2,0.0,1.0
O15151,55,0.00012062764445980472,0.18585858585858586
Q8TE04,3,3.655304876023876e-07,0.6666666666666666
Q8TCA0,1,0.0,0.0
Q8TE02,7,1.268840437010926e-05,0.47619047619047616
P31314,11,5.366443768780977e-06,0.09090909090909091
O14544,27,4.700232844464473e-05,0.08547008547008547
Q8N349,1,0.0,0.0
Q8N344,3,0.0,1.0
Q96R06,14,1.6687465001152785e-05,0.01098901098901099
Q9Y2T7,4,1.333626074550735e-07,0.3333333333333333
Q3B820,2,0.0,1.0
